,case_id,amtdebitincoming_4809443A,amtdebitoutgoing_4809440A,amtdepositbalance_4809441A,amtdepositincoming_4809444A,amtdepositoutgoing_4809442A
9210,228448,10000.0,10000.0,0.0,0.0,0.0
9211,228451,0.0,0.0,0.0,0.0,0.0
9212,228455,1666.6,1675.6,0.0,0.0,0.0
9213,228456,704.60004,73.4,0.0,0.0,0.0
9214,228459,9053.4,9000.0,0.0,0.0,0.0
9215,228462,0.0,0.0,201.6,21.2,2.0
9216,228466,2462.0,2450.0,0.0,0.0,0.0
9217,228474,0.0,0.0,3472.4001,0.0,27.2
9218,228479,0.0,0.0,1321.8,16000.0,6817.6
9219,228487,0.0,0.0,0.0,0.0,0.0
9220,228491,20053.6,20040.0,0.0,0.0,0.0
9221,228493,23666.6,23666.6,0.0,0.0,0.0
9222,228502,100000.0,100000.0,0.0,0.0,0.0
9223,228503,3333.4001,3333.4001,316.0,0.0,2.6000001
9224,228504,8247.601,8247.601,0.0,0.0,0.0
9225,228505,0.0,0.0,314.6,0.0,2.6000001
9226,228512,5000.0,5000.0,0.0,0.0,0.0
9227,228519,10000.0,9970.0,0.0,0.0,0.0
9228,228520,0.0,0.0,0.0,705.0,9.8
9229,228521,20000.0,19803.4,0.0,0.0,0.0
9230,228524,0.0,0.0,251.2,0.0,1.6
9231,228526,26667.0,26666.6,0.0,0.0,0.0
9232,228530,9512.8,9480.0,0.0,0.0,0.0
9233,228533,43464.6,43333.402,0.0,0.0,0.0
9234,228534,4666.6,4662.6,0.0,0.0,0.0
9235,228535,7500.0,7500.0,0.0,0.0,0.0
9236,228541,16396.0,16339.0,229.8,129.40001,7.4
9237,228543,0.0,0.0,304.0,0.0,2.2
9238,228550,30000.0,30000.0,50686.6,76.4,16905.8
9239,228556,0.0,63.0,0.0,0.0,0.0
9240,228563,5000.0,5000.0,0.0,0.0,0.0
9241,228564,26666.6,26666.6,1684.8,0.0,13.8
9242,228573,0.0,0.0,0.0,0.0,6.8
9243,228577,0.0,0.0,2097.8,747.0,17.4
9244,228584,0.0,0.0,723.0,0.0,6.0
9245,228587,6000.0,6000.0,0.0,0.0,0.0
9246,228588,50000.0,50000.0,319.0,0.0,2.6000001
9247,228592,5052.0,5052.0,0.0,0.0,0.0
9248,228595,1500.0,1500.0,0.0,0.0,0.0
9249,228606,0.0,0.0,207.40001,0.0,1.4
9250,228609,3693.2,4958.2,0.0,0.0,0.0
9251,228611,0.0,0.0,404.0,0.0,3.4
9252,228614,13626.601,14463.4,0.0,0.0,0.0
9253,228618,2666.6,2666.6,0.0,0.0,0.0
9254,228622,0.0,0.0,223.40001,0.0,1.8000001
9255,228634,0.0,0.0,220.0,0.0,1.8000001
9256,228636,33333.402,33023.0,0.0,0.0,0.0
9257,228637,33333.402,33333.402,0.0,0.0,0.0
9258,228639,7528.2,7525.0,0.0,0.0,0.0
9259,228640,3333.4001,3333.4001,0.0,0.0,0.0
9260,228643,0.0,0.0,246.40001,0.0,2.0
9261,228647,7402.4,7340.0,0.0,0.0,0.0
9262,228657,6666.6,6669.6,0.0,0.0,0.0
9263,228659,0.0,0.0,348.4,0.0,2.2
9264,228665,0.0,0.0,245.40001,0.0,1.8000001
9265,228667,3000.0,2952.6,0.0,0.0,0.0
9266,228671,0.0,0.0,10926.2,114000.0,115763.0
9267,228692,3591.4001,3336.6,0.0,0.0,0.0
9268,228693,7146.6,7143.0,0.0,0.0,0.0
9269,228695,7821.0,7821.0,0.0,0.0,0.0
9270,228708,19085.8,19076.6,0.0,0.0,0.0
9271,228713,11372.0,11366.601,486.6,0.0,3.0
9272,228716,33333.402,31303.201,0.0,0.0,0.0
9273,228722,0.0,0.0,0.0,0.0,2.8
9274,228726,15000.0,15000.0,0.0,0.0,0.0
9275,228727,0.0,0.0,244.0,0.0,2.0
9276,228729,21933.4,21933.4,0.0,0.0,0.0
9277,228730,3333.4001,3333.4001,0.0,0.0,0.0
9278,228731,7621.4,10136.601,221.0,1333.4,1335.2001
9279,228733,10000.0,10000.0,0.0,0.0,20.4
9280,228734,0.0,0.0,0.0,0.0,0.0
9281,228736,0.0,0.0,211.6,0.0,1.4
9282,228740,66666.6,66666.6,0.0,0.0,0.0
9283,228741,6524.0,8151.6,0.0,0.0,0.0
9284,228744,4029.8,4000.0,0.0,0.0,0.0
9285,228750,0.0,0.0,0.0,0.0,6.0
9286,228763,9200.0,9200.0,0.0,0.0,0.0
9287,228766,12363.0,12340.0,0.0,0.0,0.0
9288,228769,0.0,0.0,0.0,0.0,3.0
9289,228770,3514.6,3514.6,0.0,0.0,0.0
9290,228774,0.0,0.0,0.0,0.0,4.4
9291,228778,0.0,0.0,0.0,0.0,3.0
9292,228784,0.0,0.0,1560.4,0.0,144.6
9293,228791,513.2,507.6,230.6,0.0,1.4
9294,228792,0.0,0.0,230.0,0.0,1.8000001
9295,228799,0.0,0.0,268.0,0.0,1.6
9296,228800,12666.601,12627.2,0.0,0.0,0.0
9297,228802,4000.0,4000.0,0.0,0.0,0.0
9298,228803,10000.0,10000.0,0.0,0.0,0.0
9299,228811,0.0,0.0,228.8,0.0,1.4
9300,228814,0.0,0.0,0.0,0.0,0.0
9301,228819,0.0,0.0,0.0,0.0,0.0
9302,228826,18950.0,18950.0,0.0,0.0,0.0
9303,228829,0.0,0.0,0.0,0.0,13.2
9304,228830,0.0,0.0,0.0,0.0,23.0
9305,228831,0.0,0.0,238.6,0.0,1.6
9306,228834,0.0,0.0,1124.8,0.0,7.2000003
9307,228840,5650.0,5638.6,0.0,0.0,0.0
9308,228845,8087.0,8093.4,0.0,646.60004,646.4
9309,228849,0.0,0.0,405.4,0.0,5.2000003
9310,228853,32716.0,32666.6,291.2,0.0,4.2000003
9311,228855,32641.8,32272.6,0.0,0.0,0.0
9312,228856,0.0,0.0,0.0,0.0,2.6000001
9313,228857,10000.0,10000.0,0.0,0.0,0.0
9314,228860,0.0,0.0,0.0,0.0,10.400001
9315,228867,12548.0,12336.601,0.0,0.0,0.0
9316,228869,0.0,0.0,789.8,0.0,5.0
9317,228877,66.6,66.6,0.0,0.0,0.0
9318,228880,40000.0,39962.0,0.0,0.0,0.0
9319,228882,0.0,0.0,0.0,0.0,62.4
9320,228894,0.0,0.0,0.0,0.0,2.6000001
9321,228915,17500.0,17500.0,0.0,0.0,6.0
9322,228918,6666.6,6666.6,0.0,0.0,0.0
9323,228919,0.0,0.0,715.8,0.0,4.6
9324,228927,0.0,0.0,0.0,0.0,3.4
9325,228929,0.0,0.0,1264.0,0.0,10.400001
9326,228931,0.0,0.0,0.0,0.0,2054.2
9327,228932,0.0,0.0,235.6,0.0,4.2000003
9328,228940,0.0,0.0,284.0,0.0,2.2
9329,228943,0.0,0.0,2003.4,0.0,668.0
9330,228947,21428.6,21428.6,0.0,0.0,4.6
9331,228948,10666.601,10666.601,0.0,0.0,0.0
9332,228954,20000.0,19943.4,0.0,0.0,0.0
9333,228958,0.0,0.0,338.0,600.0,5.8
9334,228964,0.0,0.0,0.0,0.0,0.0
9335,228967,666.60004,0.0,0.0,0.0,0.0
9336,228968,0.0,0.0,0.0,0.0,3.0
9337,228972,7142.8003,7126.0,0.0,0.0,0.0
9338,228974,0.0,0.0,0.0,0.0,5.2000003
9339,228975,0.0,0.0,626.2,0.0,4.8
9340,228976,0.0,0.0,0.0,0.0,3.2
9341,228983,33536.6,33333.402,0.0,0.0,0.0
9342,228993,0.0,0.0,0.0,0.0,0.0
9343,228994,0.0,0.0,0.0,0.0,2.8
9344,228996,0.0,0.0,426.80002,0.0,3.4
9345,229001,6371.0,6371.0,334.4,6000.0,21.2
9346,229003,0.0,0.0,0.0,0.0,3.0
9347,229006,0.0,0.0,245.8,0.0,2.0
9348,229009,84673.4,84666.0,0.0,0.0,0.0
9349,229016,8000.0,8000.0,0.0,0.0,0.0
9350,229019,0.0,0.0,0.0,0.0,6.0
9351,229026,0.0,0.0,23067.6,0.0,7160.6
9352,229047,0.0,0.0,0.0,0.0,3.0
9353,229048,10000.0,10000.0,0.0,0.0,0.0
9354,229049,33500.0,44666.6,0.0,0.0,0.0
9355,229050,6666.6,6666.6,0.0,0.0,0.0
9356,229058,0.0,0.0,307.2,1800.0,4.2000003
9357,229062,29062.0,28918.4,0.0,0.0,0.0
9358,229065,0.0,0.0,30493.6,4326.0,3518.8
9359,229067,37500.0,37452.6,228.40001,0.0,1.4
9360,229070,3333.4001,3333.4001,0.0,0.0,0.0
9361,229079,0.0,0.0,0.0,0.0,0.0
9362,229084,21428.6,21428.6,0.0,0.0,0.0
9363,229089,17333.4,17700.6,0.0,0.0,0.0
9364,229090,0.0,0.0,0.0,0.0,6.0
9365,229095,0.0,0.0,1171.4,0.0,7.4
9366,229096,0.0,0.0,245.6,0.0,1.8000001
9367,229097,5000.0,4981.6,0.0,0.0,0.0
9368,229101,35500.0,35500.0,0.0,0.0,0.0
9369,229102,27333.4,27333.4,0.0,0.0,0.0
9370,229103,0.0,0.0,204.6,0.0,68.200005
9371,229105,1134.0,1134.0,0.0,0.0,0.0
9372,229107,0.0,0.0,0.0,0.0,18.4
9373,229109,0.0,0.0,0.0,0.0,3.6000001
9374,229122,0.0,0.0,1524.6,0.0,9.6
9375,229125,0.0,0.0,0.0,0.0,0.0
9376,229129,0.0,0.0,1640.6,0.0,13.400001
9377,229130,34000.0,33978.402,0.0,0.0,0.0
9378,229136,13378.0,13333.4,0.0,0.0,0.0
9379,229137,19900.0,18311.6,231.0,0.0,1.4
9380,229144,33333.402,33333.402,0.0,0.0,0.0
9381,229145,9178.8,9134.0,0.0,0.0,0.0
9382,229150,0.0,0.0,2068.0,0.0,19.6
9383,229157,0.0,0.0,0.0,0.0,3.8
9384,229158,5000.0,5025.8003,0.0,0.0,0.0
9385,229159,0.0,0.0,0.0,1348.4,2.8
9386,229168,0.0,0.0,457.2,0.0,3.0
9387,229172,0.0,0.0,0.0,0.0,5.0
9388,229173,0.0,0.0,0.0,0.0,0.0
9389,229188,0.0,0.0,250.40001,0.0,2.0
9390,229191,0.0,0.0,777.2,0.0,6.0
9391,229202,4533.4,4523.4,0.0,0.0,0.0
9392,229207,0.0,0.0,0.0,0.0,3.0
9393,229213,0.0,0.0,10601.0,0.0,3534.6
9394,229220,0.0,0.0,370.0,0.0,3.0
9395,229221,0.0,0.0,17657.8,0.0,5061.0
9396,229223,10000.0,10000.0,0.0,0.0,0.0
9397,229226,3333.4001,3323.0,0.0,0.0,0.0
9398,229233,0.0,0.0,523.8,133.40001,4.6
9399,229237,0.0,0.0,209.0,1380.0,4.4
9400,229241,23425.6,23338.6,0.0,0.0,0.0
9401,229248,4000.0,4000.0,40788.0,27333.4,13804.8
9402,229250,0.0,0.0,1019.4,0.0,339.80002
9403,229252,26666.6,26666.6,100283.2,26666.6,60103.0
9404,229253,0.0,0.0,252.2,0.0,1.6
9405,229254,0.0,0.0,70253.6,61200.0,27126.201
9406,229262,33333.402,33333.402,0.0,0.0,0.0
9407,229269,6666.6,6666.6,0.0,1253.4,404.6
9408,229272,0.0,0.0,269.2,0.0,1.6
9409,229276,1515.6,1470.0,249.8,0.0,2.0
9410,229281,0.0,0.0,317.0,0.0,2.4
9411,229283,0.0,0.0,248.6,0.0,1.6
9412,229292,32000.0,32000.0,247.2,0.0,1.6
9413,229294,0.0,0.0,54314.2,0.0,6985.4
9414,229297,0.0,0.0,171071.4,0.0,14744.601
9415,229298,4000.0,4000.0,0.0,0.0,0.0
9416,229300,8760.0,8760.0,0.0,0.0,5.6
9417,229301,11280.0,11280.0,310.4,0.0,2.4
9418,229303,0.0,0.0,0.0,0.0,11.8
9419,229304,10000.0,9986.4,0.0,0.0,0.0
9420,229318,66431.805,66575.2,60162.8,3333.4001,22241.8
9421,229323,33333.402,33333.402,0.0,0.0,0.0
9422,229324,0.0,0.0,0.0,0.0,0.0
9423,229328,12666.601,12666.601,0.0,0.0,0.0
9424,229339,0.0,0.0,0.0,0.0,4093.6
9425,229340,8196.4,12036.601,0.0,0.0,0.0
9426,229351,1486.8,1470.0,0.0,0.0,0.0
9427,229354,25000.0,25000.0,0.0,0.0,0.0
9428,229357,17333.4,17310.0,0.0,0.0,0.0
9429,229359,8606.8,8502.601,0.0,0.0,0.0
9430,229362,6666.6,6660.0,0.0,0.0,0.0
9431,229367,0.0,0.0,31094.8,0.0,255.0
9432,229369,0.0,0.0,0.0,0.0,2.4
9433,229371,10000.0,10000.0,1152.2001,0.0,12.400001
9434,229372,6666.6,6693.4,309.6,0.0,2.6000001
9435,229383,30106.0,30000.0,0.0,0.0,0.0
9436,229385,33333.402,33333.402,0.0,0.0,0.0
9437,229387,28571.4,28571.4,0.0,0.0,0.0
9438,229390,0.0,0.0,322.80002,0.0,2.6000001
9439,229393,0.0,0.0,11179.4,5533.4,142.2
9440,229397,3407.6,3400.0,0.0,0.0,0.0
9441,229401,0.0,0.0,0.0,0.0,3.2
9442,229405,2769.4001,2769.4001,218.40001,0.0,1.6
9443,229407,0.0,0.0,0.0,0.0,3.0
9444,229408,23000.0,23000.0,0.0,0.0,0.0
9445,229421,0.0,0.0,333.0,0.0,2.4
9446,229425,6666.6,6666.6,0.0,0.0,0.0
9447,229426,0.0,0.0,0.0,0.0,0.0
9448,229432,33333.402,33333.402,0.0,0.0,0.0
9449,229436,0.0,0.0,221.2,0.0,4.4
9450,229438,0.0,0.0,0.0,0.0,3.0
9451,229442,1047.4,1032.4,0.0,0.0,0.0
9452,229443,28118.4,28105.0,0.0,0.0,0.0
9453,229447,0.0,0.0,0.0,0.0,2.4
9454,229449,4666.6,4666.6,0.0,0.0,0.0
9455,229457,13318.601,13300.0,0.0,0.0,0.0
9456,229458,14666.601,14036.601,0.0,0.0,0.0
9457,229459,1638.0,2133.8,0.0,0.0,0.0
9458,229473,8666.601,8666.601,0.0,0.0,0.0
9459,229474,0.0,0.0,910.4,0.0,8.8
9460,229475,0.0,0.0,229.8,0.0,1.4
9461,229476,0.0,0.0,1000.4,0.0,6.4
9462,229477,33333.402,33333.402,0.0,0.0,0.0
9463,229481,0.0,0.0,327.6,0.0,2.0
9464,229490,0.0,0.0,243.8,0.0,1.6
9465,229491,36666.6,33583.8,0.0,0.0,0.0
9466,229496,0.0,0.0,323.4,0.0,2.6000001
9467,229500,0.0,0.0,381.4,0.0,4.0
9468,229502,13533.4,13470.0,0.0,0.0,0.0
9469,229505,7500.0,8570.601,0.0,0.0,0.0
9470,229518,0.0,0.0,228.2,0.0,3.2
9471,229522,0.0,0.0,0.0,0.0,3.0
9472,229523,13333.4,13333.4,0.0,0.0,0.0
9473,229526,15000.0,15031.601,0.0,0.0,0.0
9474,229529,0.0,0.0,0.0,0.0,2.6000001
9475,229533,0.0,0.0,0.0,0.0,3.6000001
9476,229540,3733.4001,3733.4001,0.0,0.0,0.0
9477,229541,21181.201,21181.201,0.0,0.0,0.0
9478,229551,0.0,0.0,0.0,0.0,3.6000001
9479,229558,0.0,0.0,0.0,0.0,3.0
9480,229559,0.0,0.0,865.0,0.0,7.0
9481,229560,2222.2,2203.4001,0.0,0.0,0.0
9482,229561,3333.4001,3333.4001,245.6,0.0,1.6
9483,229568,0.0,0.0,282.4,0.0,2.4
9484,229571,0.0,0.0,0.0,0.0,0.0
9485,229573,0.0,0.0,0.0,0.0,0.0
9486,229574,0.0,0.0,305.0,1401.0,1404.0
9487,229576,23333.4,23333.4,0.0,0.0,0.0
9488,229585,0.0,0.0,252.40001,0.0,1.6
9489,229597,0.0,0.0,597.0,0.0,4.8
9490,229599,0.0,0.0,0.0,0.0,0.0
9491,229601,13333.4,13333.4,0.0,0.0,0.0
9492,229604,5000.0,4968.4,0.0,0.0,0.0
9493,229607,0.0,0.0,517.4,0.0,37.4
9494,229608,0.0,0.0,0.0,0.0,3.0
9495,229613,5880.2,5860.0,0.0,0.0,0.0
9496,229614,1666.6,1666.6,0.0,0.0,0.0
9497,229616,23333.4,23333.4,0.0,0.0,0.0
9498,229619,50000.0,50000.0,0.0,0.0,2.2
9499,229620,7111.2,7111.2,0.0,0.0,0.0
9500,229623,0.0,0.0,296.80002,0.0,2.4
9501,229624,2000.0,1989.4,106422.805,0.0,1066.4
9502,229630,44258.8,41333.402,0.0,0.0,0.0
9503,229631,0.0,0.0,0.0,0.0,2.6000001
9504,229632,25000.0,25000.0,0.0,0.0,0.0
9505,229635,10.6,0.0,20419.6,0.0,6707.6
9506,229638,6000.0,6000.0,0.0,0.0,3.6000001
9507,229639,1133.4,0.0,408.0,3800.0,45.0
9508,229640,0.0,0.0,225.2,0.0,1.8000001
9509,229641,0.0,0.0,250.2,0.0,1.6
9510,229646,100000.0,100000.0,0.0,0.0,0.0
9511,229648,25000.0,25000.0,0.0,0.0,0.0
9512,229656,27142.8,28142.8,347.2,1013.4,1025.6
9513,229661,4000.0,4000.0,0.0,0.0,0.0
9514,229663,0.0,0.0,230.40001,0.0,4.4
9515,229666,4000.0,4000.0,0.0,0.0,0.0
9516,229667,10500.0,10477.601,0.0,0.0,0.0
9517,229669,0.0,0.0,0.0,0.0,4.6
9518,229674,23931.0,23609.4,0.0,0.0,0.0
9519,229675,0.0,0.0,0.0,0.0,3.0
9520,229676,0.0,0.0,231.8,0.0,27.0
9521,229681,10000.0,10000.0,0.0,0.0,0.0
9522,229682,15000.0,19800.0,0.0,0.0,0.0
9523,229686,12400.0,12387.2,15194.8,11666.601,5270.6
9524,229691,6666.6,6666.6,0.0,0.0,0.0
9525,229693,0.0,0.0,0.0,0.0,2.8
9526,229695,7333.4,7290.4,0.0,0.0,0.0
9527,229699,0.0,0.0,1422.2001,0.0,10.8
9528,229703,111.200005,0.0,0.0,0.0,0.0
9529,229704,4000.0,4000.0,0.0,0.0,0.0
9530,229710,30000.0,29980.0,0.0,0.0,0.0
9531,229711,33333.402,33333.402,0.0,0.0,0.0
9532,229722,6666.6,6666.6,200.2,0.0,66.8
9533,229726,13333.4,13333.4,0.0,0.0,0.0
9534,229729,0.0,0.0,0.0,0.0,3.0
9535,229735,0.0,0.0,229.8,0.0,1.4
9536,229739,10000.0,12000.0,0.0,0.0,2.6000001
9537,229740,3333.4001,4000.0,0.0,0.0,0.0
9538,229743,25000.0,25000.0,0.0,0.0,0.0
9539,229744,5037.4,6666.6,0.0,0.0,0.0
9540,229745,0.0,0.0,52536.6,16666.6,661.60004
9541,229748,16666.6,16666.6,0.0,0.0,0.0
9542,229750,0.0,0.0,0.0,0.0,0.0
9543,229752,25108.6,25043.4,0.0,0.0,0.0
9544,229754,38666.6,38639.402,0.0,0.0,0.0
9545,229756,0.0,0.0,261.2,0.0,2.2
9546,229763,0.0,0.0,281.6,0.0,2.4
9547,229771,0.0,0.0,306.2,0.0,2.4
9548,229779,33333.402,33333.402,0.0,0.0,0.0
9549,229785,32148.201,31933.4,281.6,0.0,1.8000001
9550,229790,21000.0,21000.0,0.0,0.0,0.0
9551,229795,11111.2,11111.2,0.0,0.0,0.0
9552,229797,3333.4001,3333.4001,0.0,0.0,0.0
9553,229799,0.0,0.0,234.0,0.0,2.0
9554,229801,2000.0,2000.0,0.0,0.0,0.0
9555,229803,0.0,0.0,0.0,0.0,2.0
9556,229804,6666.6,6666.6,0.0,0.0,0.0
9557,229814,0.0,0.0,0.0,0.0,30.2
9558,229816,43333.402,43333.402,0.0,0.0,0.0
9559,229817,0.0,0.0,0.0,0.0,6.0
9560,229819,11480.4,11469.8,213368.2,466.6,71607.6
9561,229826,456.4,0.0,0.0,0.0,0.0
9562,229828,0.0,0.0,0.0,0.0,2.6000001
9563,229838,4400.0,4400.0,0.0,0.0,0.0
9564,229840,0.0,0.0,0.0,0.0,3.0
9565,229841,5425.0,5425.0,0.0,0.0,0.0
9566,229847,61762.6,61715.402,0.0,0.0,0.0
9567,229850,9091.0,9091.0,0.0,0.0,0.0
9568,229851,8666.601,8666.601,0.0,0.0,0.0
9569,229853,0.0,0.0,930.0,0.0,8.6
9570,229866,0.0,0.0,18329.6,0.0,6021.6
9571,229874,1857.2001,1857.2001,0.0,0.0,0.0
9572,229877,26666.6,26666.6,0.0,0.0,0.0
9573,229883,6666.6,6666.6,22628.8,19466.6,18893.8
9574,229884,0.0,0.0,1582.8,0.0,13.0
9575,229893,13203.8,13205.601,0.0,0.0,0.0
9576,229896,2016.6,2006.6,0.0,0.0,92.0
9577,229899,0.0,0.0,243.6,0.0,1.6
9578,229903,0.0,0.0,0.0,0.0,2.4
9579,229917,20000.0,12666.0,290.2,0.0,2.4
9580,229919,0.0,0.0,325.4,0.0,2.6000001
9581,229925,15333.4,15333.4,0.0,0.0,0.0
9582,229926,0.0,0.0,0.0,0.0,3.4
9583,229928,47979.2,47887.402,0.0,66.6,66.6
9584,229934,11428.601,11428.601,0.0,0.0,0.0
9585,229935,11693.0,11666.601,0.0,0.0,0.0
9586,229936,0.0,0.0,9443.0,0.0,2734.6
9587,229942,50000.0,50000.0,230.40001,0.0,1.8000001
9588,229948,33333.402,33333.402,0.0,0.0,0.0
9589,229949,0.0,0.0,2835.0,0.0,872.0
9590,229953,3166.6,3166.6,231.40001,0.0,1.4
9591,229957,40000.0,40000.0,706.2,0.0,5.8
9592,229966,40.600002,40.0,12419.4,8707.4,8126.0
9593,229969,0.0,0.0,7931.2,0.0,393.2
9594,229970,30666.6,30619.4,0.0,0.0,0.0
9595,229971,15889.8,15903.2,0.0,0.0,0.0
9596,229977,0.0,0.0,292.2,0.0,2.4
9597,229978,16666.6,16645.4,0.0,0.0,0.0
9598,229979,0.0,0.0,0.0,0.0,2.4
9599,229981,4000.0,4000.0,0.0,0.0,0.0
9600,229987,66.6,54.600002,0.0,0.0,0.0
9601,229997,0.0,0.0,415.0,0.0,69.200005
9602,230013,18642.6,18540.0,0.0,0.0,0.0
9603,230014,0.0,0.0,298.2,0.0,2.4
9604,230015,0.0,0.0,0.0,0.0,3.0
9605,230018,0.0,0.0,623.4,0.0,70.4
9606,230019,0.0,0.0,0.0,0.0,1.8000001
9607,230025,0.0,0.0,0.0,0.0,0.0
9608,230028,3333.4001,3305.0,0.0,0.0,0.0
9609,230040,0.0,0.0,0.0,118.6,1.0
9610,230041,20000.0,20000.0,0.0,0.0,0.0
9611,230042,0.0,0.0,0.0,0.0,6.0
9612,230043,6000.0,6000.0,0.0,0.0,0.0
9613,230044,0.0,0.0,231.8,0.0,1.4
9614,230045,88116.805,88147.6,0.0,0.0,0.0
9615,230046,173.2,0.0,0.0,0.0,0.0
9616,230048,68000.0,68000.0,52784.402,159333.4,116804.4
9617,230057,4653.4,4618.8003,0.0,0.0,0.0
9618,230058,4666.6,4666.6,0.0,0.0,0.0
9619,230074,34800.0,34800.0,0.0,0.0,2.8
9620,230076,3832.6,5066.6,0.0,0.0,0.0
9621,230084,0.0,0.0,28085.4,0.0,230.2
9622,230089,2266.6,2266.6,81736.0,2266.6,712.0
9623,230091,20303.201,20142.6,0.0,0.0,0.0
9624,230092,0.0,0.0,0.0,0.0,9.400001
9625,230093,14000.0,14000.0,0.0,0.0,0.0
9626,230098,0.0,0.0,0.0,185.8,1.0
9627,230099,0.0,0.0,236.2,0.0,1.6
9628,230101,25120.0,25120.0,918.4,0.0,5.8
9629,230103,30000.0,30000.0,0.0,0.0,0.0
9630,230105,0.0,0.0,14714.8,15400.0,6508.0
9631,230110,13333.4,13333.4,0.0,0.0,0.0
9632,230111,13333.4,13333.4,0.0,0.0,0.0
9633,230112,6004.0,6000.0,0.0,0.0,0.0
9634,230114,0.0,0.0,285.2,0.0,2.4
9635,230117,0.0,0.0,1576.8,0.0,12.2
9636,230131,2000.0,2000.0,0.0,0.0,0.0
9637,230134,25000.0,24957.6,0.0,0.0,0.0
9638,230135,33333.402,33333.402,0.0,0.0,0.0
9639,230143,0.0,0.0,251.6,0.0,1.6
9640,230144,0.0,0.0,244.2,0.0,2.0
9641,230146,0.0,0.0,436.4,0.0,3.6000001
9642,230147,0.0,0.0,219.8,0.0,3.2
9643,230150,0.0,0.0,0.0,0.0,5.6
9644,230152,30887.201,30850.0,0.0,0.0,0.0
9645,230153,7500.0,7500.0,0.0,0.0,0.0
9646,230163,0.0,0.0,244.0,0.0,4.6
9647,230165,0.0,0.0,956.4,0.0,138.0
9648,230168,11600.0,11570.4,62345.402,37600.0,41191.402
9649,230178,6666.6,6666.6,0.0,0.0,0.0
9650,230184,0.0,0.0,679.2,4600.0,4700.8003
9651,230186,0.0,0.0,0.0,0.0,3.0
9652,230190,20000.0,0.0,852.0,0.0,7.0
9653,230193,14077.4,14077.4,0.0,0.0,0.0
9654,230194,14666.601,14666.601,0.0,0.0,0.0
9655,230195,0.0,0.0,0.0,0.0,3.4
9656,230196,6666.6,6606.6,334.2,0.0,11.2
9657,230203,22300.0,22275.8,0.0,0.0,0.0
9658,230206,4006.6,4005.0,0.0,0.0,0.0
9659,230207,8900.0,8900.0,0.0,0.0,0.0
9660,230208,3428.6,3428.6,0.0,0.0,0.0
9661,230216,0.0,0.0,262.80002,0.0,2.0
9662,230222,0.0,0.0,0.0,0.0,0.0
9663,230224,0.0,0.0,2028.4,1000.0,2156.0
9664,230225,7463.6,7454.6,1149.6,0.0,7.2000003
9665,230226,0.0,0.0,0.0,0.0,11.6
9666,230228,8333.4,8320.0,0.0,0.0,0.0
9667,230230,0.0,0.0,262.80002,0.0,2.2
9668,230231,50000.0,30003.4,0.0,0.0,0.0
9669,230237,0.0,0.0,213.8,0.0,1.8000001
9670,230241,0.0,0.0,244.2,0.0,1.6
9671,230243,36763.0,34403.402,0.0,0.0,0.0
9672,230248,33333.402,33333.402,0.0,0.0,0.0
9673,230256,0.0,0.0,341.4,0.0,2.8
9674,230260,0.0,0.0,0.0,0.0,3.0
9675,230267,12859.8,12859.8,0.0,0.0,0.0
9676,230268,0.0,0.0,917046.2,0.0,204922.61
9677,230277,4000.0,4000.0,0.0,0.0,0.0
9678,230286,0.0,0.0,2346.4001,0.0,22.2
9679,230295,8703.601,8666.601,217.0,0.0,1.6
9680,230298,0.0,0.0,0.0,737.8,8.8
9681,230300,12189.601,12000.0,0.0,0.0,0.0
9682,230315,6666.6,6666.6,0.0,0.0,0.0
9683,230318,26794.0,26666.6,0.0,0.0,2.6000001
9684,230322,0.0,0.0,11441.8,0.0,106.200005
9685,230323,13333.4,13333.4,0.0,0.0,0.0
9686,230326,10000.0,10000.0,0.0,0.0,0.0
9687,230328,3812.6,3806.0,233.6,0.0,1.8000001
9688,230331,5106.6,5066.6,0.0,0.0,0.0
9689,230342,0.0,0.0,1749.8,0.0,279.4
9690,230353,0.0,0.0,0.0,0.0,3.2
9691,230354,0.0,0.0,267.6,0.0,2.2
9692,230355,12000.0,12000.0,0.0,0.0,0.0
9693,230357,16666.6,16666.6,0.0,0.0,5.8
9694,230362,5000.0,4957.6,0.0,0.0,2.6000001
9695,230365,565.0,517.60004,0.0,0.0,0.0
9696,230367,26169.8,26000.0,0.0,0.0,0.0
9697,230368,6666.6,6666.6,0.0,0.0,0.0
9698,230374,0.0,0.0,273.0,0.0,2.0
9699,230375,20000.0,20000.0,0.0,0.0,0.0
9700,230377,6676.4,6666.6,0.0,0.0,0.0
9701,230384,0.0,0.0,2352.4001,248.0,787.8
9702,230386,36066.6,35066.6,0.0,0.0,0.0
9703,230387,0.0,0.0,0.0,0.0,0.0
9704,230388,0.0,0.0,0.0,0.0,2.0
9705,230397,0.0,0.0,249.0,0.0,2.0
9706,230401,10000.0,10000.0,1151.2001,0.0,8.8
9707,230402,0.0,0.0,249.0,0.0,4.0
9708,230406,1333.4,1333.4,0.0,0.0,0.0
9709,230409,36818.6,36824.2,2326.8,0.0,19.0
9710,230412,33.4,33.4,0.0,0.0,0.0
9711,230422,13333.4,13333.4,0.0,0.0,0.0
9712,230431,37757.6,37500.0,1112.0,20000.0,218.6
9713,230432,8000.0,8016.4,0.0,0.0,0.0
