case_id,amtdebitincoming_4809443A,amtdebitoutgoing_4809440A,amtdepositbalance_4809441A,amtdepositincoming_4809444A,amtdepositoutgoing_4809442A,num_group1
253526,0.0,0.0,0.0,0.0,0.0,0
253531,0.0,0.0,367790.6,5333.4,127892.4,0
253533,10995.0,10995.0,475.2,0.0,3.0,0
253534,2500.0,2500.0,0.0,0.0,2.6000001,0
253535,66666.6,65262.2,0.0,4343.6,4294.6,0
253541,0.0,0.0,0.0,0.0,0.0,0
253544,33333.402,33333.402,0.0,0.0,0.0,0
253548,22666.6,22700.0,0.0,0.0,0.0,0
253549,127911.805,137015.0,8096.0,104408.6,109795.805,0
253552,12760.0,12746.0,0.0,0.0,0.0,0
253554,26666.6,26666.6,0.0,0.0,0.0,0
253561,33333.402,33200.0,0.0,0.0,0.0,0
253563,21229.0,21229.0,1032.6,0.0,10.0,0
253570,0.0,0.0,881.60004,0.0,203.40001,0
253574,0.0,0.0,0.0,0.0,0.0,0
253582,16666.6,3333.4001,0.0,0.0,0.0,0
253590,0.0,0.0,0.0,0.0,10159.8,0
253594,0.0,0.0,0.0,142.8,2.6000001,0
253597,0.0,0.0,219.0,0.0,1.8000001,0
253598,0.0,0.0,213.8,13600.0,252.40001,0
253601,33333.402,33313.402,0.0,0.0,0.0,0
253603,0.0,0.0,212.6,0.0,1.8000001,0
253615,0.0,0.0,0.0,0.0,15.6,0
253619,0.0,0.0,0.0,0.0,2.2,0
253620,40000.0,40000.0,0.0,0.0,0.0,0
253623,43333.402,43333.402,0.0,0.0,0.0,0
253627,13333.4,13333.4,0.0,1349.4,1349.4,0
253636,133.40001,132.0,0.0,0.0,0.0,0
253637,0.0,0.0,99541.4,5666.6,25298.8,0
253638,3510.0,3498.2,0.0,0.0,0.0,0
253642,0.0,0.0,0.0,2191.0,6.0,0
253644,0.0,0.0,3183.2,0.0,26.0,0
253649,10000.0,10000.0,0.0,0.0,0.0,0
253658,0.0,0.0,217.6,0.0,3.0,0
253662,0.0,0.0,314.2,0.0,2.6000001,0
253671,9333.4,9333.4,0.0,0.0,0.0,0
253672,0.0,0.0,312.2,0.0,2.4,0
253673,0.0,0.0,2498.4001,0.0,217.40001,0
253677,0.0,0.0,201.40001,0.0,67.200005,0
253683,11481.601,11466.601,0.0,0.0,0.0,0
253684,3275.4001,3273.4001,0.0,0.0,0.0,0
253692,0.0,0.0,1509.4,0.0,12.400001,0
253704,5467.4,5461.4,0.0,0.0,0.0,0
253705,10000.0,10000.0,0.0,0.0,0.0,0
253711,2666.6,2666.6,0.0,0.0,0.0,0
253717,0.0,0.0,210.40001,0.0,1.6,0
253733,0.0,0.0,248.40001,0.0,1.6,0
253734,10648.0,10645.4,1646.6,0.0,81.200005,0
253736,5000.0,5000.0,0.0,0.0,0.0,0
253738,0.0,0.0,212.0,0.0,1.8000001,0
253740,0.0,0.0,66109.2,0.0,542.0,0
253744,0.0,0.0,0.0,0.0,12.8,0
253747,0.0,0.0,237.6,0.0,1.8000001,0
253749,0.0,0.0,62760.0,0.0,514.60004,0
253758,2727.2,2736.4001,326.80002,0.0,7.4,0
253762,8000.0,8000.0,0.0,0.0,0.0,0
253777,0.0,0.0,139559.61,9333.4,1321.2001,0
253787,0.0,0.0,0.0,0.0,3.0,0
253795,0.0,0.0,0.0,0.0,2.6000001,0
253797,18866.201,18865.0,0.0,0.0,0.0,0
253798,0.0,0.0,1192.2001,0.0,7.6,0
253799,4000.0,4000.0,0.0,0.0,0.0,0
253803,0.0,0.0,16011.601,16666.6,271.6,0
253806,0.0,0.0,23063.0,0.0,1507.4,0
253811,6166.6,6166.6,0.0,0.0,0.0,0
253822,7000.0,333.4,0.0,0.0,0.0,0
253823,1400.0,1380.4,336.4,666666.6,646669.44,0
253830,8000.0,8000.0,0.0,0.0,0.0,0
253833,0.0,0.0,17371.4,302.80002,6025.6,0
253839,18000.0,18000.0,0.0,0.0,0.0,0
253841,0.0,0.0,223.6,0.0,1.8000001,0
253847,0.0,0.0,1514.2001,0.0,12.400001,0
253852,0.0,0.0,322.2,0.0,2.6000001,0
253856,0.0,0.0,0.0,0.0,3.0,0
253857,0.0,0.0,164305.2,0.0,52653.2,0
253861,0.0,0.0,253.40001,0.0,2.0,0
253863,3333.4001,3336.4001,0.0,0.0,0.0,0
253866,8666.601,8666.601,0.0,0.0,0.0,0
253870,60018.6,53333.402,0.0,0.0,0.0,0
253874,10000.0,9999.0,0.0,0.0,0.0,0
253875,0.0,0.0,419.6,0.0,3.4,0
253876,0.0,0.0,970.8,0.0,133.8,0
253887,0.0,0.0,0.0,0.0,2.6000001,0
253888,0.0,0.0,0.0,0.0,0.0,0
253889,0.0,0.0,0.0,0.0,3.0,0
253908,13333.4,13333.4,0.0,0.0,0.0,0
253911,21666.6,21656.6,0.0,0.0,0.0,0
253912,0.0,0.0,542.2,0.0,3.4,0
253913,6666.6,6666.6,0.0,0.0,6.6,0
253914,5303.6,5267.4,0.0,0.0,0.0,0
253923,40000.0,39980.0,0.0,0.0,4.6,0
253924,14285.8,14285.8,0.0,0.0,0.0,0
253933,0.0,0.0,243.8,0.0,1.6,0
253936,10000.0,10000.0,0.0,0.0,0.0,0
253937,0.0,0.0,0.0,0.0,0.0,0
253941,0.0,0.0,243.8,0.0,1.6,0
253943,0.0,0.0,244.40001,0.0,1.6,0
253948,25000.0,25000.0,0.0,0.0,0.0,0
253952,0.0,0.0,0.0,0.0,0.0,0
253957,10000.0,10000.0,0.0,0.0,0.0,0
253958,5056.8003,5052.6,0.0,0.0,0.0,0
253959,0.0,0.0,229.40001,0.0,1.6,0
253961,0.0,0.0,0.0,0.0,0.0,0
253962,13333.4,13273.4,297.0,0.0,1.8000001,0
253969,4740.6,2857.2,0.0,0.0,0.0,0
253973,14330.0,14330.0,297.2,0.0,2.4,0
253976,8000.0,8000.0,0.0,0.0,0.0,0
253978,10000.0,10000.0,222.2,0.0,1.8000001,0
253985,0.0,0.0,226.40001,0.0,1.8000001,0
253986,0.0,0.0,0.0,0.0,0.0,0
253988,16666.6,16666.6,202.2,0.0,69.6,0
253991,15086.2,15000.0,0.0,0.0,0.0,0
253994,25500.0,25500.0,0.0,0.0,0.0,0
253997,0.0,0.0,0.0,0.0,2.2,0
254002,10407.2,10400.0,0.0,0.0,0.0,0
254006,37333.402,16666.6,203.2,0.0,67.8,0
254008,0.0,0.0,226.0,0.0,1.8000001,0
254010,0.0,0.0,0.0,0.0,3.0,0
254011,15023.8,15023.8,202.8,6.6,1.4,0
254017,0.0,0.0,0.0,0.0,15.400001,0
254018,14285.8,14285.8,0.0,0.0,0.0,0
254022,11428.601,11428.601,0.0,0.0,0.0,0
254023,6019.2,6000.0,0.0,0.0,0.0,0
254025,14666.601,14663.8,4072.2,0.0,1359.6,0
254027,0.0,0.0,0.0,0.0,4.0,0
254031,0.0,0.0,303.6,0.0,2.2,0
254038,15196.2,15183.4,0.0,0.0,0.0,0
254041,39237.0,39219.8,0.0,0.0,0.0,0
254045,0.0,0.0,1508.4,0.0,12.400001,0
254050,4092.0,3884.0,0.0,0.0,0.0,0
254053,4.0,0.0,0.0,0.0,0.0,0
254061,0.0,0.0,36211.2,8000.0,279.6,0
254063,16666.6,16584.6,322.80002,0.0,2.0,0
254068,0.0,0.0,318.4,0.0,2.6000001,0
254073,0.0,0.0,0.0,0.0,4.8,0
254075,0.0,0.0,231.8,666.60004,9.400001,0
254078,5582.8003,5582.8003,0.0,0.0,0.0,0
254081,6683.2,6666.6,0.0,0.0,0.0,0
254082,0.0,0.0,0.0,0.0,2.6000001,0
254093,7576.0,0.0,0.0,0.0,0.0,0
254097,0.0,0.0,1891.0,0.0,15.6,0
254107,6000.0,6000.0,0.0,0.0,0.0,0
254112,6666.6,6666.6,0.0,0.0,0.0,0
254113,33.600002,0.0,0.0,0.0,0.0,0
254116,0.0,0.0,0.0,0.0,4.0,0
254118,13333.4,13333.4,0.0,0.0,0.0,0
254120,0.0,0.0,230.0,0.0,1.4,0
254124,0.0,0.0,10087.2,0.0,3363.2,0
254126,0.0,0.0,408.4,11628.2,11678.601,0
254131,0.0,0.0,0.0,0.0,8.2,0
254133,0.0,0.0,560.0,0.0,3.6000001,0
254139,0.0,0.0,0.0,0.0,2.6000001,0
254140,6801.4,6768.4,0.0,0.0,0.0,0
254145,4022.4001,4010.0,0.0,0.0,0.0,0
254146,0.0,0.0,0.0,0.0,16.2,0
254148,0.0,0.0,801.4,0.0,267.2,0
254151,351.2,106.6,0.0,0.0,20.6,0
254158,37500.0,37500.0,0.0,0.0,0.0,0
254166,1930.8,1935.2001,0.0,0.0,0.0,0
254169,8500.0,8455.0,0.0,0.0,0.0,0
254172,0.0,0.0,0.0,0.0,0.0,0
254174,20000.0,20000.0,0.0,0.0,0.0,0
254180,0.0,0.0,1422.8,0.0,11.6,0
254181,3142.8,3142.8,0.0,0.0,0.0,0
254184,33333.402,33333.402,0.0,0.0,0.0,0
254187,250.0,246.0,1001.2,88.8,335.80002,0
254189,0.0,0.0,0.0,0.0,0.0,0
254198,0.0,0.0,1225.4,0.0,9.400001,0
254199,0.0,0.0,5996.6,0.0,46.0,0
254200,13333.4,13333.4,0.0,0.0,0.0,0
254206,0.0,0.0,1600.6,0.0,17.2,0
254209,2975.0,2975.0,0.0,0.0,0.0,0
254211,583.4,583.4,0.0,0.0,0.0,0
254212,0.0,0.0,435.0,0.0,3.6000001,0
254214,12000.0,12000.0,0.0,0.0,0.0,0
254216,12050.8,12050.0,0.0,0.0,0.0,0
254218,7557.4,7500.0,0.0,0.0,0.0,0
254220,41321.0,41314.0,1286.4,6666.6,36.2,0
254223,0.0,0.0,227.8,0.0,1.4,0
254226,21457.201,21537.0,220.8,46.600002,1.8000001,0
254227,0.0,0.0,228.2,0.0,1.4,0
254229,5195.4,5195.4,0.0,0.0,0.0,0
254234,15833.4,15833.4,0.0,0.0,0.0,0
254236,33333.402,33333.402,0.0,0.0,0.0,0
254238,13333.4,13333.4,0.0,0.0,0.0,0
254239,0.0,0.0,12572.0,0.0,424.6,0
254241,0.0,0.0,0.0,0.0,106.200005,0
254242,10118.601,10000.0,0.0,0.0,0.0,0
254243,666.60004,666.60004,334.0,0.0,2.8,0
254244,20490.0,20490.0,0.0,0.0,0.0,0
254247,36666.6,36666.6,0.0,0.0,0.0,0
254250,0.0,0.0,1237.2001,0.0,10.2,0
254261,8666.601,8658.2,0.0,0.0,0.0,0
254266,0.0,0.0,0.0,0.0,1.6,0
254267,41421.402,41200.0,0.0,0.0,0.0,0
254270,32000.0,32014.201,0.0,0.0,0.0,0
254274,16666.6,16666.6,626.4,0.0,5.2000003,0
254275,2000.0,2000.0,0.0,0.0,0.0,0
254286,26500.0,26473.4,0.0,0.0,0.0,0
254288,8120.0,8113.6,0.0,0.0,0.0,0
254292,50000.0,50000.0,1066.4,0.0,8.8,0
254293,0.0,0.0,0.0,0.0,0.0,0
254295,0.0,0.0,0.0,0.0,0.0,0
254299,0.0,0.0,219.8,6800.0,94.200005,0
254302,0.0,0.0,99387.0,0.0,32838.402,0
254303,5333.4,5333.4,0.0,0.0,0.0,0
254304,0.0,0.0,0.0,0.0,10.2,0
254309,0.0,0.0,0.0,0.0,2.8,0
254312,0.0,0.0,312.80002,0.0,5.0,0
254314,0.0,0.0,518.4,8666.601,7164.6,0
254324,25600.0,25000.0,0.0,0.0,0.0,0
254326,0.0,0.0,243.6,0.0,1.6,0
254330,28000.0,27964.0,0.0,0.0,0.0,0
254338,0.0,0.0,542.0,0.0,29.6,0
254340,7000.0,7000.0,0.0,0.0,3.0,0
254343,10000.0,12500.0,416.4,0.0,3.4,0
254349,0.0,0.0,232.2,0.0,1.8000001,0
254354,7000.0,7000.0,0.0,0.0,0.0,0
254357,0.0,0.0,306.0,0.0,2.6000001,0
254364,22872.4,22872.201,261.0,800.0,344.6,0
254365,0.0,0.0,2012.8,0.0,673.8,0
254366,2833.4001,2833.4001,0.0,0.0,0.0,0
254372,0.0,0.0,0.0,0.0,0.0,0
254373,0.0,0.0,257.2,0.0,2.4,0
254377,33333.402,33333.402,0.0,0.0,0.0,0
254387,7500.0,7500.0,228.8,0.0,1.8000001,0
254389,66.6,0.0,40351.6,638.8,340.80002,0
254392,0.0,0.0,1216.8,0.0,10.0,0
254396,1404.2001,1866.6,0.0,0.0,0.0,0
254397,0.0,0.0,385.2,0.0,2.4,0
254407,0.0,0.0,0.0,0.0,27.4,0
254409,0.0,0.0,0.0,0.0,2.6000001,0
254410,16666.6,16666.6,0.0,0.0,0.0,0
254413,2500.0,3333.4001,0.0,0.0,0.0,0
254415,0.0,0.0,0.0,0.0,1.8000001,0
254416,0.0,0.0,367.0,0.0,3.0,0
254418,31333.4,31333.4,0.0,0.0,0.0,0
254419,6666.6,6666.6,0.0,0.0,0.0,0
254420,11837.0,11837.0,0.0,0.0,0.0,0
254422,0.0,0.0,250.40001,0.0,2.4,0
254423,6666.6,6666.6,0.0,0.0,0.0,0
254424,52500.0,52500.0,0.0,0.0,0.0,0
254427,0.0,0.0,0.0,0.0,2.0,0
254435,4801.0,4801.0,0.0,0.0,0.0,0
254436,13396.2,13333.4,0.0,0.0,0.0,0
254438,0.0,0.0,0.0,0.0,2.6000001,0
254439,9091.0,9091.0,0.0,0.0,0.0,0
254441,16666.6,16663.4,0.0,0.0,5.8,0
254442,0.0,0.0,0.0,0.0,8.0,0
254444,0.0,0.0,0.0,0.0,2.2,0
254445,0.0,0.0,0.0,0.0,2.8,0
254448,45561.8,45547.6,402.2,0.0,2.6000001,0
254454,75553.4,75533.4,0.0,0.0,0.0,0
254456,14285.8,15320.0,0.0,0.0,0.0,0
254461,25000.0,33333.402,0.0,0.0,0.0,0
254462,20000.0,19983.6,0.0,0.0,0.0,0
254465,7500.0,7500.0,0.0,0.0,0.0,0
254471,20000.0,20000.0,593.4,0.0,129.8,0
254472,6666.6,6666.6,0.0,0.0,3.0,0
254475,0.0,0.0,0.0,0.0,3.0,0
254479,0.0,0.0,264.6,0.0,1.6,0
254483,0.0,0.0,1531.2001,0.0,12.6,0
254484,20000.0,20000.0,0.0,0.0,18.0,0
254485,13333.4,13333.4,0.0,0.0,5.4,0
254486,0.0,0.0,0.0,0.0,5.6,0
254507,8700.0,8694.601,0.0,0.0,0.0,0
254508,0.0,0.0,327.2,0.0,2.6000001,0
254518,0.0,0.0,1040.8,0.0,8.6,0
254522,0.0,0.0,0.0,0.0,3.8,0
254524,0.0,0.0,0.0,573.4,11.2,0
254528,235.0,0.0,0.0,0.0,0.0,0
254531,0.0,0.0,2279.4001,0.0,14.400001,0
254534,370941.4,370909.8,3637.4001,22666.6,23476.4,0
254537,16686.4,16603.4,0.0,0.0,0.0,0
254538,6368.6,6365.8003,259.80002,0.0,2.0,0
254546,0.0,0.0,0.0,0.0,27.6,0
254553,6060.0,6060.0,0.0,0.0,0.0,0
254557,10000.0,10000.0,0.0,0.0,0.0,0
254566,0.0,0.0,448.6,0.0,3.6000001,0
254569,32056.201,32033.4,0.0,0.0,6.0,0
254579,11111.2,11111.2,0.0,0.0,0.0,0
254584,0.0,0.0,0.0,0.0,0.0,0
254585,0.0,0.0,259.6,0.0,2.2,0
254590,33333.402,33333.402,0.0,0.0,0.0,0
254591,37951.2,37953.6,0.0,0.0,0.0,0
254593,6666.6,6666.6,0.0,0.0,0.0,0
254595,0.0,0.0,0.0,0.0,3.4,0
254597,6666.6,6606.6,201.6,0.0,67.200005,0
254606,0.0,0.0,0.0,0.0,4.0,0
254608,6615.0,6530.0,0.0,0.0,0.0,0
254609,0.0,0.0,0.0,0.0,0.0,0
254612,0.0,0.0,0.0,0.0,2.8,0
254613,8666.601,8666.601,0.0,0.0,0.0,0
254615,1000.0,970.0,0.0,0.0,0.0,0
254623,10000.0,10000.0,0.0,0.0,0.0,0
254625,0.0,0.0,293.2,20333.4,30.2,0
254631,11053.8,11053.8,472.2,0.0,57.0,0
254640,0.0,0.0,0.0,0.0,3.0,0
254641,1509287.4,1502666.0,372.2,0.0,55.4,0
254645,1333.4,1276.6,0.0,0.0,0.0,0
254653,150.0,150.0,1154.2001,0.0,8.8,0
254655,13333.4,13333.4,0.0,0.0,0.0,0
254657,10000.0,10000.0,0.0,0.0,0.0,0
254664,4000.0,4000.0,0.0,0.0,0.0,0
254665,5727.4,5673.4,0.0,0.0,0.0,0
254666,4000.0,5000.0,0.0,0.0,1077.4,0
254670,0.0,0.0,0.0,0.0,30.6,0
254685,7500.0,7500.0,0.0,0.0,0.0,0
254689,0.0,0.0,310.2,0.0,2.8,0
254691,3333.4001,3333.4001,0.0,0.0,0.0,0
254692,23800.0,23336.6,298.0,0.0,4.4,0
254693,0.0,0.0,0.0,0.0,21.6,0
254695,0.0,0.0,910.2,0.0,7.0,0
254707,5000.0,5000.0,0.0,0.0,0.0,0
254709,0.0,0.0,471.4,0.0,3.6000001,0
254710,0.0,0.0,0.0,0.0,3.0,0
254713,0.0,0.0,0.0,0.0,45.0,0
254715,39817.6,39670.8,0.0,0.0,0.0,0
254716,0.0,0.0,415.0,0.0,69.200005,0
254720,0.0,0.0,2016.0,0.0,672.2,0
254733,171.40001,171.40001,0.0,0.0,0.0,0
254739,0.0,0.0,304.80002,0.0,2.0,0
254743,3333.4001,3333.4001,0.0,0.0,2.6000001,0
254744,0.0,0.0,1649.0,0.0,13.6,0
254745,13354.4,12273.601,0.0,0.0,0.0,0
254746,0.0,0.0,577.8,0.0,4.8,0
254755,0.0,0.0,328.6,0.0,3.6000001,0
254756,0.0,0.0,0.0,0.0,4.0,0
254763,0.0,0.0,538.4,1666.6,71.200005,0
254768,4000.0,4000.0,0.0,0.0,0.0,0
254769,0.0,0.0,252.2,0.0,1.6,0
254774,29046.8,33029.402,0.0,0.0,0.0,0
254776,0.0,0.0,0.0,0.0,43.0,0
254787,0.0,0.0,0.0,0.0,3.0,0
254794,0.0,0.0,1608.0,0.0,15.0,0
254795,6666.6,6666.6,0.0,0.0,0.0,0
254796,0.0,0.0,0.0,0.0,0.0,0
254805,0.0,0.0,250.40001,0.0,3.4,0
254809,28000.0,27994.6,0.0,0.0,0.0,0
254811,0.0,0.0,4135.2,0.0,34.0,0
254817,12333.4,12313.601,0.0,0.0,0.0,0
254818,5001.4,4985.0,0.0,0.0,0.0,0
254821,0.0,0.0,0.0,0.0,3.2,0
254823,0.0,0.0,235.6,0.0,3.8,0
254825,12721.0,12500.0,0.0,0.0,0.0,0
254826,0.0,0.0,0.0,0.0,16.0,0
254831,0.0,0.0,0.0,0.0,2.8,0
254836,4000.0,4000.0,0.0,0.0,0.0,0
254837,0.0,0.0,320.4,0.0,2.6000001,0
254838,0.0,0.0,236.6,0.0,1.6,0
254841,0.0,0.0,0.0,0.0,58.8,0
254844,0.0,0.0,871.8,0.0,7.2000003,0
254853,0.0,0.0,4150.2,0.0,32.600002,0
254854,0.0,0.0,0.0,0.0,4.0,0
254858,0.0,0.0,528.8,0.0,4.4,0
254862,0.0,0.0,542.4,0.0,4.4,0
254863,0.0,0.0,244.8,0.0,1.6,0
254865,40467.2,40400.0,0.0,0.0,0.0,0
254868,7333.4,7333.4,0.0,0.0,2.6000001,0
254875,0.0,0.0,215.40001,0.0,2.0,0
254876,6666.6,6516.0,0.0,0.0,0.0,0
254877,13017.0,13006.601,0.0,0.0,0.0,0
254880,0.0,0.0,0.0,0.0,4.0,0
254882,4000.0,3952.6,0.0,0.0,0.0,0
254884,145.40001,401.6,0.0,0.0,0.0,0
254887,0.0,0.0,312.4,0.0,3.0,0
254896,32870.6,32353.201,0.0,0.0,0.0,0
254899,7111.2,7111.2,0.0,0.0,0.0,0
254902,0.0,0.0,0.0,0.0,0.0,0
254903,10000.0,10000.0,0.0,0.0,0.0,0
254907,0.0,0.0,42285.0,24666.6,559.2,0
254912,8133.4,8133.2,845.0,92.4,282.2,0
254913,16719.4,16666.6,4030.0,0.0,1343.6,0
254915,120000.0,119973.4,0.0,0.0,0.0,0
254917,0.0,0.0,0.0,0.0,3.2,0
254930,66681.0,65779.4,0.0,0.0,0.0,0
254934,2225.4001,2225.4001,0.0,0.0,0.0,0
254935,466.6,466.6,303.80002,0.0,70.200005,0
254936,1794.6,0.0,0.0,0.0,0.0,0
254938,25000.0,25000.0,0.0,0.0,3.0,0
254939,0.0,0.0,0.0,0.0,3.8,0
254941,0.0,0.0,248.2,0.0,1.6,0
254943,2000.0,2000.0,0.0,0.0,0.0,0
254946,13333.4,13333.4,0.0,0.0,0.0,0
254948,16997.0,16996.6,219.2,0.0,1.8000001,0
254955,1372.4,1368.2001,400.4,698.0,489.4,0
254957,0.0,0.0,539.0,0.0,4.4,0
254958,44444.2,44450.0,204.6,7862.4,1459.8,0
254959,0.0,0.0,293.6,0.0,4.4,0
254966,0.0,1.2,0.0,0.0,0.0,0
254967,5000.0,5000.0,0.0,0.0,0.0,0
254970,0.0,0.0,240.6,0.0,2.0,0
254975,67032.0,66666.6,0.0,0.0,0.0,0
254979,0.0,0.0,0.0,0.0,3.0,0
254981,0.0,0.0,1483.2001,0.0,12.2,0
254982,20596.0,20594.4,0.0,0.0,0.0,0
254984,13333.4,13333.4,0.0,0.0,0.0,0
254986,0.0,0.0,1003735.2,11660.601,8506.601,0
254989,23442.8,23503.8,0.0,0.0,0.0,0
254990,30080.6,30000.0,0.0,0.0,0.0,0
255000,6666.6,6603.4,0.0,0.0,0.0,0
255009,928.4,935.8,420.2,26.6,5.4,0
255014,6722.4,6719.8003,0.0,0.0,0.0,0
255015,40000.0,39988.0,0.0,0.0,0.0,0
255020,32000.0,32000.0,0.0,0.0,0.0,0
255024,1134.8,1134.8,0.0,0.0,0.0,0
255028,0.0,0.0,0.0,752.4,3.4,0
255037,8592.2,8571.601,0.0,0.0,0.0,0
255038,6550.0,6550.0,54609.2,2666.6,9862.0,0
255039,0.0,0.0,0.0,0.0,1.8000001,0
255043,12500.0,16666.6,0.0,0.0,0.0,0
255044,666.60004,343.4,0.0,0.0,0.0,0
255050,0.0,0.0,363.80002,0.0,2.8,0
255055,0.0,0.0,630.4,0.0,4.8,0
255057,8820.2,8800.0,0.0,0.0,0.0,0
255058,33333.402,33333.402,0.0,0.0,0.0,0
255069,0.0,30.0,0.0,0.0,0.0,0
255070,0.0,0.0,0.0,0.0,0.0,0
255071,5142.8003,5142.8003,0.0,0.0,0.0,0
255079,0.0,0.0,0.0,0.0,1.8000001,0
255081,26000.0,25998.0,0.0,0.0,0.0,0
255089,0.0,0.0,2960.2,887.2,26.4,0
255091,68563.4,68563.4,2103.0,666.60004,1367.8,0
255096,0.0,0.0,0.0,0.0,0.0,0
255098,0.0,0.0,0.0,0.0,0.0,0
255100,47167.6,37686.8,21927.6,10833.8,15127.2,0
255102,66666.6,66666.6,0.0,0.0,0.0,0
255103,47500.0,47500.0,0.0,0.0,0.0,0
255106,34780.0,33332.2,0.0,0.0,0.0,0
255108,1339.8,1301.4,0.0,0.0,0.0,0
255109,37500.0,37500.0,0.0,0.0,0.0,0
255116,40208.402,38286.402,72326.4,0.0,9935.2,0
255118,14651.2,14717.8,201.40001,13151.2,4576.8003,0
255120,32266.6,33866.6,201.2,2.0,1.6,0
255122,3588.8,3587.2,0.0,0.0,0.0,0
255126,0.0,0.0,250.40001,0.0,1.6,0
255130,0.0,0.0,0.0,0.0,0.0,0
255131,389.2,350.0,0.0,0.0,0.0,0
255136,4000.0,4000.0,0.0,0.0,0.0,0
255138,10240.601,10235.8,0.0,0.0,0.0,0
255142,133.40001,132.40001,0.0,0.0,0.0,0
255145,31019.8,31133.8,0.0,0.0,0.0,0
255149,0.0,0.0,0.0,0.0,2.8,0
255151,8950.0,8850.0,0.0,0.0,0.0,0
255153,20000.0,19757.201,0.0,0.0,0.0,0
255154,26710.0,26610.0,0.0,0.0,0.0,0
255156,16000.0,15930.0,0.0,0.0,0.0,0
255157,23333.4,23333.4,0.0,0.0,0.0,0
255165,0.0,0.0,0.0,0.0,3.0,0
255172,0.0,0.0,508.80002,0.0,3.2,0
255177,0.0,0.0,0.0,0.0,1.8000001,0
255189,0.0,0.0,3818.0,0.0,24.2,0
255190,0.0,0.0,0.0,0.0,4.4,0
255191,0.0,0.0,1369.6,0.0,10.6,0
255193,0.0,0.0,1095.8,0.0,8.400001,0
255197,0.0,0.0,0.0,0.0,9.0,0
255198,0.0,0.0,229.8,0.0,1.8000001,0
255200,24118.201,23992.6,343.2,1100.0,1214.4,0
255209,0.0,0.0,468413.8,2666.6,82653.6,0
255226,0.0,0.0,0.0,0.0,30.800001,0
255227,0.0,0.0,3082.0,0.0,359.2,0
255232,0.0,0.0,0.0,0.0,0.0,0
255237,0.0,0.0,0.0,0.0,3.0,0
255239,0.0,0.0,0.0,0.0,3.2,0
255240,0.0,0.0,0.0,0.0,0.0,0
255247,44666.6,44636.6,0.0,0.0,0.0,0
255249,0.0,0.0,0.0,0.0,0.0,0
255263,0.0,0.0,0.0,0.0,3.0,0
255264,13757.4,13757.2,0.0,0.0,0.0,0
255274,320.0,313.4,229.6,0.0,1.8000001,0
255285,0.0,0.0,278.0,0.0,4.6,0
255290,0.0,0.0,0.0,0.0,2.6000001,0
255295,2857.2,2857.2,0.0,0.0,0.0,0
255296,29668.8,29631.201,53975.8,47321.2,64649.0,0
255303,3333.4001,3333.4001,0.0,0.0,0.0,0
255307,0.0,0.0,231.40001,0.0,1.4,0
255311,1336.6,1335.0,0.0,0.0,0.0,0
255315,10666.601,10666.601,0.0,0.0,0.0,0
255319,0.0,0.0,215.0,0.0,1.8000001,0
255326,5922.8003,5904.0,0.0,0.0,0.0,0
255329,0.0,0.0,390.80002,0.0,3.2,0
255334,2500.0,2490.8,0.0,0.0,0.0,0
255354,0.0,0.0,2220.2,0.0,18.0,0
255355,0.0,0.0,4584.6,0.0,841.4,0
255357,0.0,0.0,277.4,0.0,2.2,0
255359,23333.4,23333.4,0.0,0.0,0.0,0
255363,21676.6,20337.6,0.0,0.0,0.0,0
255364,0.0,0.0,0.0,0.0,4.0,0
255366,0.0,0.0,0.0,0.0,3.0,0
255369,0.0,0.0,0.0,0.0,0.0,0
255377,59369.2,59266.6,0.0,0.0,0.0,0
255383,15000.0,15000.0,0.0,0.0,0.0,0
255385,57.2,33.4,0.0,0.0,0.0,0
255388,0.0,0.0,2477.2,0.0,677.8,0
255389,0.0,0.0,250.0,0.0,1.6,0
255395,0.0,0.0,1060.0,0.0,8.6,0
255396,1082.6,1052.6,0.0,0.0,0.0,0
255402,50000.0,50000.0,0.0,0.0,0.0,0
255405,0.0,0.0,233660.4,0.0,47808.2,0
255413,16666.6,16666.6,0.0,0.0,0.0,0
255417,0.0,0.0,6458.2,0.0,53.0,0
255421,50000.0,27742.4,0.0,0.0,0.0,0
255423,0.0,0.0,6373.0,0.0,2124.8,0
255424,0.0,0.0,323.80002,0.0,2.4,0
255428,20000.0,20000.0,0.0,0.0,0.0,0
255432,0.0,0.0,822.4,0.0,6.4,0
255448,0.0,0.0,0.0,0.0,2.4,0
255452,66666.6,66666.6,0.0,0.0,3.4,0
255453,6733.4,6733.4,0.0,0.0,0.0,0
255456,12500.0,12500.0,0.0,0.0,3.0,0
255459,78290.0,78294.2,212.6,0.0,1.8000001,0
255461,34.8,0.0,0.0,0.0,0.0,0
255466,0.0,0.0,0.0,0.0,3.6000001,0
255467,16215.4,16200.0,0.0,0.0,0.0,0
255474,2113.6,2055.0,0.0,0.0,0.0,0
255476,0.0,0.0,300.0,0.0,2.4,0
255479,5621.6,5603.4,0.0,0.0,0.0,0
255490,13750.4,13750.0,0.0,0.0,0.0,0
255520,0.0,0.0,0.0,0.0,3.0,0
255527,9347.2,9345.4,0.0,0.0,0.0,0
255533,0.0,0.0,0.0,0.0,3.8,0
255540,0.0,0.0,0.0,0.0,2.4,0
255545,24445.6,24444.0,0.0,0.0,0.0,0
