,case_id,amount_416A
4065,114291,1362.788
4066,114299,226.496
4067,114304,0.0
4068,114308,202.00601
4069,114308,818.898
4070,114321,202.008
4071,114336,856.68
4072,114337,285.96002
4073,114341,0.0
4074,114342,0.0
4075,114342,0.0
4076,114342,0.0
4077,114350,0.0
4078,114352,0.0
4079,114352,0.0
4080,114352,4509.4
4081,114354,1129.848
4082,114360,268.04
4083,114372,4463.766
4084,114376,505.58798
4085,114387,0.0
4086,114391,3719.106
4087,114396,0.0
4088,114397,276.264
4089,114399,1020.192
4090,114408,271.88202
4091,114414,280.022
4092,114418,0.0
4093,114418,400.95602
4094,114423,0.0
4095,114425,1522.88
4096,114430,253.722
4097,114436,267.75803
4098,114441,431.5
4099,114443,0.0
4100,114444,233.672
4101,114464,546.178
4102,114469,273.146
4103,114472,1101.714
4104,114474,0.0
4105,114474,261.094
4106,114478,0.0
4107,114494,222.22
4108,114501,0.0
4109,114501,0.0
4110,114501,0.0
4111,114504,4003.8762
4112,114509,554.648
4113,114515,0.0
4114,114518,0.0
4115,114518,0.0
4116,114519,509.61603
4117,114525,321.172
4118,114528,0.0
4119,114528,0.0
4120,114528,0.0
4121,114528,0.0
4122,114528,236.36002
4123,114539,0.0
4124,114539,2019.124
4125,114543,1003.882
4126,114544,0.0
4127,114544,551.642
4128,114547,1306.76
4129,114548,0.0
4130,114548,0.0
4131,114553,406.968
4132,114553,553.07
4133,114561,0.0
4134,114561,4627.84
4135,114569,0.0
4136,114584,0.0
4137,114589,0.0
4138,114597,0.0
4139,114598,0.0
4140,114599,384.36203
4141,114606,0.0
4142,114607,206.17801
4143,114608,0.0
4144,114630,0.0
4145,114631,0.0
4146,114640,0.0
4147,114641,0.0
4148,114645,218.95201
4149,114647,414.74
4150,114653,222.76799
4151,114653,1295.442
4152,114655,0.0
4153,114657,0.0
4154,114666,0.0
4155,114666,0.0
4156,114666,1427.0
4157,114666,117501.14
4158,114667,203.41801
4159,114669,271.306
4160,114673,0.0
4161,114676,0.0
4162,114680,0.0
4163,114681,0.0
4164,114693,201.944
4165,114697,203.64201
4166,114698,0.0
4167,114702,830.616
4168,114707,203.28801
4169,114709,613.122
4170,114721,0.0
4171,114721,238.91399
4172,114722,0.0
4173,114722,208.16202
4174,114723,210.88602
4175,114732,0.0
4176,114732,0.0
4177,114736,0.0
4178,114736,0.0
4179,114739,0.0
4180,114739,0.0
4181,114744,281.98602
4182,114744,281.98602
4183,114750,0.0
4184,114750,292.5
4185,114754,0.0
4186,114755,274.176
4187,114759,202.008
4188,114775,0.0
4189,114775,0.0
4190,114780,0.0
4191,114780,315.92
4192,114789,278.828
4193,114794,555.79
4194,114795,0.0
4195,114831,218.472
4196,114834,933.792
4197,114842,645.794
4198,114843,255.022
4199,114844,484.704
4200,114850,0.0
4201,114852,282.73602
4202,114858,0.0
4203,114858,0.0
4204,114858,0.0
4205,114862,294.85202
4206,114862,328.806
4207,114865,269.638
4208,114867,0.0
4209,114867,312.624
4210,114867,1013.79004
4211,114872,0.0
4212,114882,2044.5039
4213,114887,0.0
4214,114887,218.33
4215,114894,399.898
4216,114897,304.98602
4217,114898,0.0
4218,114898,0.0
4219,114898,273.286
4220,114903,85666.01
4221,114906,0.0
4222,114906,237.25601
4223,114913,561.878
4224,114918,264.458
4225,114932,11031.262
4226,114937,0.0
4227,114944,6915.2104
4228,114958,0.0
4229,114961,277.718
4230,114963,1942.21
4231,114981,0.0
4232,114984,3158.594
4233,114993,264.86398
4234,114994,267.056
4235,114999,209.59
4236,115000,0.0
4237,115000,0.0
4238,115000,6550.5522
4239,115012,0.0
4240,115017,257.528
4241,115022,241.328
4242,115038,0.0
4243,115049,1567.6901
4244,115053,202.002
4245,115054,273.91
4246,115056,210.30602
4247,115056,626.26
4248,115058,0.0
4249,115058,0.0
4250,115064,0.0
4251,115070,813.702
4252,115074,0.0
4253,115074,1992.8221
4254,115076,506.27203
4255,115077,0.0
4256,115077,0.0
4257,115082,275.58603
4258,115087,202.008
4259,115087,268.02
4260,115090,0.0
4261,115090,0.0
4262,115095,0.0
4263,115095,322.914
4264,115141,0.0
4265,115147,201.716
4266,115147,227.2
4267,115148,1010.02997
4268,115148,1189.0599
4269,115148,1189.7981
4270,115153,330.07
4271,115154,0.0
4272,115154,0.0
4273,115154,1220.812
4274,115154,25426.209
4275,115156,475.66
4276,115171,0.0
4277,115171,405.858
4278,115171,794.76404
4279,115172,0.0
4280,115172,364.708
4281,115178,253.15001
4282,115183,271.098
4283,115184,273.018
4284,115187,0.0
4285,115191,0.0
4286,115197,1018.464
4287,115199,0.0
4288,115199,1218.6019
4289,115200,0.0
4290,115207,0.0
4291,115208,0.0
4292,115208,224.8
4293,115212,500.952
4294,115216,2861.66
4295,115220,0.0
4296,115220,202.664
4297,115220,215.826
4298,115230,0.0
4299,115233,398.11398
4300,115244,0.0
4301,115245,526.906
4302,115247,0.0
4303,115248,203.3
4304,115253,203.714
4305,115253,330.368
4306,115258,0.0
4307,115264,252.84
4308,115264,336.164
4309,115270,202.002
4310,115271,0.0
4311,115271,216.11201
4312,115272,0.0
4313,115272,0.0
4314,115272,0.0
4315,115272,12923.146
4316,115276,249.42601
4317,115305,255.48601
4318,115308,1712.368
4319,115323,0.0
4320,115323,0.0
4321,115323,0.0
4322,115324,261.754
4323,115337,0.0
4324,115337,225.8
4325,115337,1244.1481
4326,115345,1098.182
4327,115364,0.0
4328,115364,1494.746
4329,115375,0.0
4330,115375,2000.0
4331,115377,0.0
4332,115379,0.0
4333,115379,280.17
4334,115380,0.0
4335,115398,0.0
4336,115399,509.34
4337,115400,0.0
4338,115400,0.0
4339,115403,0.0
4340,115403,0.0
4341,115405,263.854
4342,115409,0.0
4343,115409,490.264
4344,115413,0.0
4345,115424,262.746
4346,115444,259.584
4347,115445,0.0
4348,115456,202.448
4349,115470,403.888
4350,115475,272.03
4351,115478,354.964
4352,115481,0.0
4353,115481,321.402
4354,115486,0.0
4355,115486,2000.71
4356,115490,204.03801
4357,115497,0.0
4358,115497,510.47403
4359,115498,231.302
4360,115504,3258.486
4361,115507,3414.97
4362,115509,214.68999
4363,115518,0.0
4364,115518,13580.081
4365,115521,0.0
4366,115521,4195.416
4367,115522,291.144
4368,115530,0.0
4369,115530,0.0
4370,115532,0.0
4371,115532,201.626
4372,115549,0.0
4373,115549,617.92206
4374,115552,0.0
4375,115554,407.246
4376,115564,745.028
4377,115565,0.0
4378,115565,0.0
4379,115566,0.0
4380,115582,243.66399
4381,115584,337.092
4382,115588,401.594
4383,115594,1741.4641
4384,115598,278.376
4385,115606,0.0
4386,115606,0.0
4387,115606,0.0
4388,115612,0.0
4389,115613,339.916
4390,115621,203.528
4391,115621,4438.894
4392,115622,0.0
4393,115622,253.29199
4394,115622,12094.594
4395,115623,534.976
4396,115627,220.28601
4397,115628,0.0
4398,115632,0.0
4399,115639,2734.318
4400,115641,0.0
4401,115641,0.0
4402,115644,272.124
4403,115645,20311.32
4404,115648,344.57
4405,115653,0.0
4406,115664,267.87802
4407,115665,340.582
4408,115678,0.0
4409,115678,0.0
4410,115681,421.148
4411,115683,0.0
4412,115697,0.0
4413,115697,221.18799
4414,115703,0.0
4415,115703,331.05402
4416,115705,0.0
4417,115705,0.0
4418,115705,0.0
4419,115707,0.0
4420,115707,208.41399
4421,115714,276.242
4422,115725,0.0
4423,115725,0.0
4424,115725,1204.002
4425,115726,218.62
4426,115737,0.0
4427,115737,255.096
4428,115747,298.99802
4429,115752,701.888
4430,115753,202.304
4431,115754,0.0
4432,115757,0.0
4433,115757,0.0
4434,115757,1121.214
4435,115763,13260.5625
4436,115768,0.0
4437,115771,4344.698
4438,115774,792.768
4439,115776,0.0
4440,115776,458.24
4441,115778,204.03801
4442,115779,2298.452
4443,115790,414.0
4444,115794,200.0
4445,115804,259.35202
4446,115810,276.874
4447,115813,0.0
4448,115819,204.03801
4449,115820,0.0
4450,115821,0.0
4451,115821,220.844
4452,115826,203.692
4453,115829,0.0
4454,115833,0.0
4455,115833,240.53401
4456,115834,200.192
4457,115837,2061.104
4458,115850,346.526
4459,115857,0.0
4460,115857,0.0
4461,115857,4128.12
4462,115859,0.0
4463,115862,0.0
4464,115862,339.426
4465,115866,0.0
4466,115866,0.0
4467,115866,0.0
4468,115870,2009.306
4469,115873,275.042
4470,115878,0.0
4471,115882,0.0
4472,115896,271.592
4473,115909,219.12401
4474,115915,4682.394
4475,115929,1246.43
4476,115930,1020.264
4477,115937,203.692
4478,115939,0.0
4479,115944,281.55402
4480,115945,252.66399
4481,115949,484.25803
4482,115961,0.0
4483,115966,234.68799
4484,115972,261.85
4485,115979,241.88
4486,115996,0.0
4487,115996,136632.1
4488,115998,3060.576
4489,116004,203.602
4490,116012,0.0
4491,116017,0.0
4492,116017,1878.6221
4493,116033,0.0
4494,116033,1040.568
4495,116039,0.0
4496,116045,221.73001
4497,116045,318.992
4498,116047,0.0
4499,116047,385.254
4500,116049,204.78001
4501,116050,2659.462
4502,116064,384.5
4503,116068,0.0
4504,116068,0.0
4505,116068,1108.526
4506,116070,0.0
4507,116070,254.288
4508,116077,0.0
4509,116084,302.802
4510,116088,0.0
4511,116089,1191.876
4512,116097,203.614
4513,116106,0.0
4514,116110,643.938
4515,116115,0.0
4516,116115,24023.248
4517,116116,1430.68
4518,116122,0.0
4519,116122,0.0
4520,116122,696.58
4521,116124,0.0
4522,116124,202.016
4523,116131,0.0
4524,116139,0.0
4525,116141,0.0
4526,116150,222.342
4527,116152,297.608
4528,116153,1667.2961
4529,116154,0.0
4530,116156,0.0
4531,116156,0.0
4532,116166,0.0
4533,116166,2606.1462
4534,116167,0.0
4535,116171,230.434
4536,116172,0.0
4537,116174,216.172
4538,116178,423.45
4539,116179,1688.85
4540,116180,368.288
4541,116187,0.0
4542,116189,0.0
4543,116189,487.96603
4544,116190,290.578
4545,116193,0.0
4546,116195,2093.686
4547,116206,0.0
4548,116206,312.286
4549,116208,204.03801
4550,116212,0.0
4551,116212,700.836
4552,116215,0.0
4553,116215,0.0
4554,116219,0.0
4555,116219,233.878
4556,116233,0.0
4557,116233,202.00601
4558,116233,542.586
4559,116234,0.0
4560,116234,209.67601
4561,116251,0.0
4562,116269,0.0
4563,116269,3498.3
4564,116271,1010.07806
4565,116276,0.0
4566,116276,233.91202
4567,116277,761.438
4568,116278,2033.234
4569,116279,241.328
4570,116284,0.0
4571,116284,0.0
4572,116308,0.0
4573,116308,0.0
4574,116308,0.0
4575,116308,221.45
4576,116309,8139.34
4577,116325,202.01
4578,116342,0.0
4579,116348,0.0
4580,116350,379.63202
4581,116352,606.822
4582,116355,5076.344
4583,116356,18850.219
4584,116363,0.0
4585,116363,0.0
4586,116363,0.0
4587,116363,0.0
4588,116380,271.88202
4589,116398,200.192
4590,116400,35146.26
4591,116421,0.0
4592,116421,0.0
4593,116421,0.0
4594,116422,1401.51
4595,116425,0.0
4596,116425,203.59201
4597,116425,240.98401
4598,116430,403.594
4599,116432,0.0
4600,116438,0.0
4601,116443,0.0
4602,116443,256.266
4603,116444,60135.7
4604,116455,60093.04
4605,116460,260.244
4606,116464,272.58002
4607,116467,407.74
4608,116471,0.0
4609,116479,2724.61
4610,116481,202.008
4611,116481,235.41002
4612,116484,324.546
4613,116486,0.0
4614,116487,0.0
4615,116492,203.81
4616,116497,10502.536
4617,116504,276.32602
4618,116520,270.76
4619,116527,0.0
4620,116528,201.846
4621,116528,207.726
4622,116534,281.88602
4623,116535,0.0
4624,116536,0.0
4625,116536,336.694
4626,116543,0.0
4627,116549,536.986
4628,116549,1019.632
4629,116552,1441.4241
4630,116565,0.0
4631,116565,270.884
4632,116566,262.558
4633,116572,350.08798
4634,116576,0.0
4635,116576,0.0
4636,116579,0.0
4637,116579,26682.646
4638,116581,0.0
4639,116601,0.0
4640,116601,2585.152
4641,116606,0.0
4642,116606,837.02
4643,116618,0.0
4644,116618,0.0
4645,116625,201.792
4646,116646,270.884
4647,116648,0.0
4648,116648,268.308
4649,116657,0.0
4650,116658,0.0
4651,116658,0.0
4652,116665,429.47998
4653,116668,0.0
4654,116668,0.0
4655,116677,0.0
4656,116677,0.0
4657,116677,640.11804
4658,116681,0.0
4659,116685,276.464
4660,116687,0.0
4661,116705,263.02402
4662,116709,258.898
4663,116709,539.276
4664,116713,554.77
4665,116717,21584.463
4666,116721,201.86801
4667,116721,1186.874
4668,116723,1862.766
4669,116725,204.04001
4670,116725,262.558
4671,116735,440.832
4672,116741,271.592
4673,116746,0.0
4674,116746,252.744
4675,116757,0.0
4676,116759,363.35202
4677,116760,50788.203
4678,116762,0.0
4679,116767,0.0
4680,116767,200.72
4681,116770,278.61002
4682,116779,204.04001
4683,116796,1049.258
4684,116798,1136.8
4685,116806,261.65402
4686,116808,0.0
4687,116812,0.0
4688,116814,0.0
4689,116814,202.008
4690,116816,254.37401
4691,116817,0.0
4692,116820,303.436
4693,116822,0.0
4694,116827,0.0
4695,116827,0.0
4696,116827,0.0
4697,116827,0.0
4698,116827,34717.332
4699,116836,272.22
4700,116836,404.02
4701,116837,556.044
4702,116848,272.646
4703,116849,2793.986
4704,116852,336.476
4705,116852,1069.292
4706,116854,243.70601
4707,116864,468.03598
4708,116866,1018.408
4709,116880,0.0
4710,116883,272.744
4711,116887,1049.934
4712,116892,1737.6539
4713,116892,15391.135
4714,116896,0.0
4715,116896,0.0
4716,116896,0.0
4717,116896,0.0
4718,116896,0.0
4719,116896,0.0
4720,116896,0.0
4721,116900,1344.506
4722,116902,206.038
4723,116903,261.754
4724,116911,0.0
4725,116911,239.06201
4726,116912,0.0
4727,116916,361.87802
4728,116922,0.0
4729,116922,0.0
4730,116923,273.96002
4731,116927,274.494
4732,116929,0.0
4733,116929,0.0
4734,116929,1033.464
4735,116935,435.01804
4736,116935,805.408
4737,116942,0.0
4738,116942,0.0
4739,116942,401.30002
4740,116952,320.23203
4741,116956,0.0
4742,116957,1170.2059
4743,116961,203.554
4744,116961,60038.74
4745,116967,0.0
4746,116967,0.0
4747,116967,249.18999
4748,116969,229.048
4749,116981,0.0
4750,116981,0.0
4751,116985,0.0
4752,116985,6889.724
4753,116989,215.45601
4754,116990,7091.858
4755,116993,0.0
4756,116993,223.424
4757,116994,279.48203
4758,116997,17758.723
4759,117006,302.152
4760,117010,0.0
4761,117010,0.0
4762,117021,4119.256
4763,117032,647.63
4764,117034,1013.47406
4765,117039,1295.442
4766,117041,0.0
4767,117041,23214.143
4768,117043,0.0
4769,117057,204.04001
4770,117059,210.58401
4771,117065,0.0
4772,117070,0.0
4773,117074,419.75
4774,117076,0.0
4775,117076,0.0
4776,117076,204.03801
4777,117076,662.31604
4778,117091,0.0
4779,117100,237.602
4780,117107,0.0
4781,117108,314.044
4782,117115,204.1
4783,117122,403.918
4784,117124,0.0
4785,117124,424.514
4786,117126,2020.094
4787,117127,279.38
4788,117135,0.0
4789,117152,0.0
4790,117172,265.672
4791,117175,272.744
4792,117176,0.0
4793,117176,0.0
4794,117176,0.0
4795,117176,1415.48
4796,117177,260.73
4797,117182,2020.1641
4798,117197,0.0
4799,117197,40679.254
4800,117206,182495.1
4801,117209,1128.968
4802,117210,0.0
4803,117215,237.68602
4804,117230,202.008
4805,117245,0.0
4806,117245,612.116
4807,117256,270.224
4808,117258,204.04001
4809,117264,0.0
4810,117265,0.0
4811,117265,0.0
4812,117267,0.0
4813,117269,259.874
4814,117270,0.0
4815,117270,0.0
4816,117271,203.91
4817,117272,0.0
4818,117276,0.0
4819,117276,1639.472
4820,117279,396.13
4821,117285,290.678
4822,117288,0.0
4823,117288,0.0
4824,117289,258.198
4825,117307,282.30002
4826,117310,0.0
4827,117310,222.95401
4828,117313,204.41
4829,117315,0.0
4830,117315,451.76602
4831,117323,0.0
4832,117323,363.622
4833,117326,788.17004
4834,117331,203.766
4835,117335,227.18001
4836,117344,0.0
4837,117345,203.81401
4838,117351,2452.84
4839,117355,268.02
4840,117357,216.76001
4841,117371,468.42404
4842,117372,384.064
4843,117383,0.0
4844,117390,388.88202
4845,117392,0.0
4846,117395,269.36002
4847,117402,289.234
4848,117405,671.11804
4849,117406,254.218
4850,117427,256.43002
4851,117428,207.444
4852,117446,0.0
4853,117446,0.0
4854,117454,497.816
4855,117457,0.0
4856,117457,0.0
4857,117458,792.872
4858,117461,0.0
4859,117461,0.0
4860,117461,5588.246
4861,117467,414.888
4862,117470,0.0
4863,117476,379.2
4864,117493,202.00401
4865,117495,262.45
4866,117502,0.0
4867,117504,0.0
4868,117505,401.69
4869,117519,270.468
4870,117524,0.0
4871,117524,0.0
4872,117524,539.35004
4873,117525,4040.3281
4874,117528,261.32602
4875,117532,0.0
4876,117536,253.13602
4877,117555,0.0
4878,117555,0.0
4879,117555,1087.186
4880,117557,3621.9102
4881,117560,1290.48
4882,117571,0.0
4883,117581,0.0
4884,117581,0.0
4885,117581,0.0
4886,117583,0.0
4887,117584,2039.2699
4888,117588,1152.9241
4889,117593,202.00601
4890,117609,0.0
4891,117609,0.0
4892,117609,0.0
4893,117611,0.0
4894,117616,0.0
4895,117616,0.0
4896,117616,218.994
4897,117617,0.0
4898,117617,2711.002
4899,117629,0.0
4900,117637,0.0
4901,117637,386.69
4902,117642,1203.3041
4903,117651,670.064
4904,117655,0.0
4905,117655,4679.608
4906,117661,281.244
4907,117674,259.09
4908,117685,201.588
4909,117687,0.0
4910,117703,516.244
4911,117709,0.0
4912,117714,543.572
4913,117715,878.25195
4914,117715,1018.04407
4915,117723,0.0
4916,117723,0.0
4917,117736,1673.8519
4918,117738,0.0
4919,117738,0.0
4920,117738,118571.15
4921,117745,208.184
4922,117755,3411.2058
4923,117758,0.0
4924,117758,201.296
4925,117758,201663.92
4926,117759,440.546
4927,117761,1463.6941
4928,117771,0.0
4929,117773,0.0
4930,117773,0.0
4931,117773,377.73203
4932,117781,0.0
4933,117798,0.0
4934,117799,259.68402
4935,117804,0.0
4936,117806,1159.934
4937,117812,21760.686
4938,117817,274.696
4939,117817,2030.3221
4940,117826,0.0
4941,117826,287.938
4942,117829,1033.6019
4943,117837,202.00601
4944,117837,324.056
4945,117847,245.054
4946,117857,235.0
4947,117865,0.0
4948,117865,0.0
4949,117865,2400.0
4950,117869,8473.676
4951,117870,221.98401
4952,117870,264.328
4953,117875,18740.963
4954,117876,0.0
4955,117890,204.86002
4956,117890,372.844
4957,117899,0.0
4958,117902,0.0
4959,117902,0.0
4960,117902,202.232
4961,117911,263.528
4962,117913,789.554
4963,117934,269.734
4964,117935,811.468
4965,117938,549.95404
4966,117939,0.0
4967,117939,0.0
4968,117940,0.0
4969,117940,0.0
4970,117940,3036.27
4971,117942,15393.231
4972,117943,0.0
4973,117948,239.62401
4974,117955,4274.102
4975,117957,0.0
4976,117957,0.0
4977,117957,5655.648
4978,117959,0.0
4979,117959,1050.868
4980,117962,0.0
4981,117962,202.008
4982,117971,785.63
4983,117984,278.40402
4984,117988,0.0
4985,117988,277.476
4986,117990,318.38998
4987,117994,0.0
4988,118008,294.442
4989,118015,0.0
4990,118021,201.872
4991,118027,0.0
4992,118027,0.0
4993,118027,0.0
4994,118027,0.0
4995,118027,0.0
4996,118027,0.0
4997,118027,0.0
4998,118027,1239.582
4999,118028,274.894
5000,118030,204.41
5001,118031,0.0
5002,118039,262.566
5003,118043,203.748
5004,118051,279.08798
5005,118059,1409.05
5006,118068,0.0
5007,118071,9577.942
5008,118092,0.0
5009,118105,233.618
5010,118112,0.0
5011,118124,268.83002
5012,118132,0.0
5013,118132,201.522
5014,118132,11929.93
5015,118148,278.478
5016,118151,10984.168
5017,118152,20035.537
5018,118152,20350.201
5019,118173,0.0
5020,118173,3818.298
5021,118178,697.47406
5022,118184,0.0
5023,118184,0.0
5024,118196,0.0
5025,118213,0.0
5026,118213,0.0
5027,118213,305.968
5028,118214,121698.9
5029,118216,241.244
5030,118223,314.798
5031,118244,206.5
5032,118245,230.096
5033,118245,1622.098
5034,118247,0.0
5035,118250,0.0
5036,118250,0.0
5037,118258,202.448
5038,118262,0.0
5039,118267,297.186
5040,118283,210.50801
5041,118286,0.0
5042,118286,0.0
5043,118286,0.0
5044,118302,0.0
5045,118307,1588.066
5046,118308,549.078
5047,118316,0.0
5048,118317,0.0
5049,118322,0.0
5050,118322,338.99
5051,118323,1461.642
5052,118330,2220.51
5053,118332,0.0
5054,118342,814.678
5055,118343,0.0
5056,118345,0.0
5057,118345,0.0
5058,118346,202.00401
5059,118358,0.0
5060,118370,0.0
5061,118370,0.0
5062,118380,19600.0
5063,118384,0.0
5064,118384,0.0
5065,118384,0.0
5066,118384,0.0
5067,118384,986.71796
5068,118385,15681.656
5069,118386,0.0
5070,118394,0.0
5071,118402,0.0
5072,118427,0.0
5073,118427,0.0
5074,118432,1010.034
5075,118443,0.0
5076,118447,0.0
5077,118447,0.0
5078,118447,0.0
5079,118450,208.998
5080,118455,274.176
5081,118460,393.528
5082,118463,0.0
5083,118470,255.58401
5084,118485,203.888
5085,118485,208.03601
5086,118490,0.0
5087,118495,0.0
5088,118495,0.0
5089,118509,290.016
5090,118519,557.34
5091,118530,0.0
5092,118534,251.932
5093,118537,0.0
5094,118537,2032.9241
5095,118544,360.316
5096,118548,0.0
5097,118554,276.056
5098,118555,0.0
5099,118555,0.0
5100,118555,0.0
5101,118555,0.0
5102,118555,0.0
5103,118555,0.0
5104,118555,0.0
5105,118557,203.692
5106,118557,277.24802
5107,118564,1294.29
5108,118566,0.0
5109,118566,0.0
5110,118566,261.794
5111,118566,266.18402
5112,118570,0.0
5113,118570,0.0
5114,118577,553.66205
5115,118579,0.0
5116,118579,291.952
5117,118581,0.0
5118,118581,407.506
5119,118585,204.03801
5120,118585,522.664
5121,118590,0.0
5122,118595,211.26799
5123,118596,0.0
5124,118604,227.246
5125,118608,311.448
5126,118612,203.904
5127,118613,0.0
5128,118613,632.8
5129,118614,0.0
5130,118614,16172.299
5131,118621,0.0
5132,118627,267.71002
5133,118628,0.0
5134,118628,0.0
5135,118628,227.51001
5136,118633,274.598
5137,118647,211.724
5138,118648,1098.23
5139,118648,1226.4481
5140,118649,203.922
5141,118656,253.42601
5142,118664,270.26202
5143,118681,0.0
5144,118685,0.0
5145,118685,0.0
5146,118685,0.0
5147,118685,0.0
5148,118685,0.0
5149,118685,3253.1921
5150,118694,313.242
5151,118697,209.41399
5152,118698,0.0
5153,118698,0.0
5154,118700,0.0
5155,118711,1326.314
5156,118716,0.0
5157,118716,0.0
5158,118716,204.92801
5159,118717,0.0
5160,118727,0.0
5161,118727,0.0
5162,118727,30120.191
5163,118734,255.58401
5164,118735,0.0
5165,118740,0.0
5166,118740,0.0
5167,118740,0.0
5168,118740,0.0
5169,118740,0.0
5170,118746,609.54803
5171,118747,269.932
5172,118749,278.734
5173,118763,548.876
5174,118779,204.04001
5175,118779,1249.036
5176,118781,328.216
5177,118789,0.0
5178,118790,0.0
5179,118793,0.0
5180,118793,0.0
5181,118795,0.0
5182,118795,30489.89
5183,118806,0.0
5184,118806,218.78601
5185,118810,548.77997
5186,118811,841.288
5187,118812,439.898
5188,118815,234.83
5189,118816,274.696
5190,118821,305.002
5191,118821,483.952
5192,118823,0.0
5193,118823,0.0
5194,118823,0.0
5195,118827,0.0
5196,118829,560.598
5197,118836,1112.8461
5198,118842,0.0
5199,118842,20307.121
5200,118845,0.0
5201,118845,447.00803
5202,118852,0.0
5203,118853,0.0
5204,118854,2334.724
5205,118859,1720.55
5206,118860,359.12802
5207,118864,0.0
5208,118864,0.0
5209,118864,314.51
5210,118867,0.0
5211,118875,0.0
5212,118875,883.388
5213,118886,257.416
5214,118891,471.07202
5215,118897,203.854
5216,118900,0.0
5217,118913,361.79
5218,118913,403.70602
5219,118913,1317.2401
5220,118915,0.0
5221,118915,255.72
5222,118915,291.062
5223,118921,290.734
5224,118923,278.928
5225,118928,0.0
5226,118929,204.03801
5227,118937,0.0
5228,118937,0.0
5229,118937,863.646
5230,118937,1937.0481
5231,118937,2242.7039
5232,118944,204.26201
5233,118949,6527.4263
5234,118950,466.52203
5235,118950,480.386
5236,118952,243.196
5237,118952,320.73
5238,118966,275.99
5239,118984,280.812
5240,118993,259.09
5241,118998,100972.02
5242,119000,277.876
5243,119009,256.56003
5244,119018,0.0
5245,119018,0.0
5246,119018,0.0
5247,119026,230.942
5248,119047,0.0
5249,119053,0.0
5250,119068,0.0
5251,119068,0.0
5252,119068,233.54199
5253,119072,0.0
5254,119072,0.0
5255,119072,0.0
5256,119072,255.79
5257,119076,0.0
5258,119080,202.008
5259,119086,0.0
5260,119096,1938.2981
5261,119103,207.88799
5262,119113,1063.942
5263,119119,253.722
5264,119125,243.746
5265,119126,0.0
5266,119126,0.0
5267,119126,0.0
5268,119140,0.0
5269,119142,262.756
5270,119144,279.816
5271,119147,345.27
5272,119150,1200.582
5273,119152,253.13602
5274,119156,208.48001
5275,119169,1161.0599
5276,119170,1020.19806
5277,119177,0.0
5278,119177,31026.248
5279,119181,545.388
5280,119182,238.878
5281,119187,0.0
5282,119188,231.392
5283,119188,264.76202
5284,119195,1149.872
5285,119201,265.978
5286,119224,286.71002
5287,119225,310.448
5288,119228,0.0
5289,119231,549.104
5290,119239,0.0
5291,119244,265.366
5292,119245,2334.724
5293,119247,203.528
5294,119260,0.0
5295,119260,0.0
5296,119260,0.0
5297,119262,286.15802
5298,119269,280.384
5299,119275,292.71002
5300,119283,0.0
5301,119286,0.0
5302,119286,392.23203
5303,119296,0.0
5304,119296,0.0
5305,119296,0.0
5306,119300,0.0
5307,119300,293.792
5308,119300,2346.56
5309,119304,0.0
5310,119306,6228.974
5311,119309,0.0
5312,119324,0.0
5313,119327,229.052
5314,119344,1194.018
5315,119347,0.0
5316,119347,20599.51
5317,119356,202.008
5318,119356,292.25803
5319,119358,0.0
5320,119364,1180.592
5321,119368,204.04399
5322,119369,603.854
5323,119369,1175.516
5324,119374,91791.02
5325,119381,0.0
5326,119381,306.978
5327,119381,862.63605
5328,119389,6248.7603
5329,119391,1184.276
5330,119397,272.36203
5331,119410,0.0
5332,119418,0.0
5333,119418,0.0
5334,119418,0.0
5335,119418,0.0
5336,119418,0.0
5337,119418,0.0
5338,119436,345.928
5339,119437,207.51799
5340,119439,1018.93604
5341,119443,382.254
5342,119443,1812.0381
5343,119449,4003.8762
5344,119452,0.0
5345,119453,1184.276
5346,119456,0.0
5347,119456,0.0
5348,119459,472.57202
5349,119462,0.0
5350,119464,1828.8779
5351,119472,435.04
5352,119488,317.596
5353,119492,228.344
5354,119496,1193.518
5355,119503,737.578
5356,119504,0.0
5357,119505,202.01
5358,119507,269.63998
5359,119508,0.0
5360,119508,305.914
5361,119515,281.064
5362,119517,0.0
5363,119523,260.562
5364,119523,870.10004
5365,119529,0.0
5366,119529,8788.683
5367,119553,0.0
5368,119553,0.0
5369,119553,0.0
5370,119554,660.408
5371,119558,282.574
5372,119580,12857.246
5373,119591,295.392
5374,119593,0.0
5375,119599,0.0
5376,119599,0.0
5377,119599,1156.464
5378,119600,202.00601
5379,119607,305.66202
5380,119614,0.0
5381,119614,345.192
5382,119614,407.084
5383,119619,349.47
5384,119621,20504.406
5385,119626,0.0
5386,119626,368.056
5387,119627,558.302
5388,119629,231.23001
5389,119644,0.0
5390,119646,236.348
5391,119648,298.724
5392,119652,204.04001
5393,119653,203.496
5394,119655,0.0
5395,119655,3724.9783
5396,119655,12636.589
5397,119663,1945.0741
5398,119664,291.324
5399,119668,556.026
5400,119670,203.536
5401,119671,269.634
5402,119681,282.312
5403,119683,0.0
5404,119683,2318.0242
5405,119689,0.0
5406,119689,0.0
5407,119689,0.0
5408,119689,0.0
5409,119689,0.0
5410,119689,0.0
5411,119689,269.53403
5412,119689,290.65
5413,119691,0.0
5414,119691,5211.264
5415,119693,202.008
5416,119698,0.0
5417,119698,0.0
5418,119698,376.896
